Date_Time,Brand,Sales Rank,Market_Share,Market_Share_Percentage
01/02/2015,Diono,77432.5,1.0019363639298744,0.19326216709806265
01/02/2015,mrberry1,149.9375,517.4318466027511,99.80673783290193
01/03/2015,mrberry1,176.4,151.05215419501133,99.33797700183146
01/03/2015,Diono,26469.2,1.0066643495081076,0.6620229981685533
01/04/2015,Diono,16282.91489361702,1.0126666509864797,1.2508213807713187
01/04/2015,mrberry1,206.25,79.94746615087041,98.74917861922869
01/05/2015,Diono,18244.222222222223,1.0160698447218381,1.5815689054562359
01/05/2015,mrberry1,293.1818181818182,63.228354866494406,98.41843109454376
01/06/2015,Diono,10801.75,1.018069988659245,1.7749259737085896
01/06/2015,mrberry1,195.1875,56.340377841818764,98.22507402629141
01/07/2015,Diono,9969.420289855072,1.0210931508926828,2.0657420798721717
01/07/2015,mrberry1,210.2864864864865,48.40875391674648,97.93425792012783
01/08/2015,Diono,11060.009523809524,1.018710030997137,1.8366395174123626
01/08/2015,mrberry1,206.93312101910828,54.44726580907383,98.16336048258765
01/09/2015,mrberry1,200.90291262135923,36.31844480893889,97.24657813609389
01/09/2015,Diono,7095.578431372549,1.0283138174800637,2.753421863906118
01/10/2015,Diono,8405.717647058824,1.0288583892397327,2.8048941955031683
01/10/2015,mrberry1,242.5754716981132,35.651968676865216,97.19510580449683
01/11/2015,mrberry1,186.65349544072947,71.5714865025346,98.60279554209819
01/11/2015,Diono,13172.414634146342,1.01417002885385,1.3972044579018021
01/12/2015,mrberry1,57.6,342.90806878306876,99.7083766493017
01/12/2015,Diono,19693.904761904763,1.0029247627982552,0.2916233506982952
01/01/2016,Diono,17503.925925925927,1.0087951443320564,0.8718464181228628
01/01/2016,mrberry1,153.94955489614244,114.69910057703277,99.12815358187714
01/02/2016,mrberry1,148.45741324921136,163.73037985274433,99.38923979722065
01/02/2016,Diono,24158.53125,1.0061451340610457,0.610760202779337
01/03/2016,mrberry1,160.66343042071196,86.0378681320301,98.83772108524883
01/03/2016,Diono,13662.475609756097,1.0117594669523864,1.1622789147511674
01/04/2016,mrberry1,263.887417218543,47.14078215370977,97.87869450969366
01/04/2016,Diono,12175.971830985916,1.0216728012253602,2.121305490306347
01/05/2016,Diono,9260.543859649122,1.0338801567169043,3.276990712781543
01/05/2016,mrberry1,313.74867724867727,30.51580207718043,96.72300928721846
01/06/2016,mrberry1,312.0208333333333,36.046552592763454,97.22580960432606
01/06/2016,Diono,10935.254545454545,1.0285334769333772,2.7741903956739424
01/07/2016,Diono,8451.166666666666,1.0404431340840514,3.887106633622549
01/07/2016,mrberry1,341.7916666666667,25.726075825917345,96.11289336637746
01/08/2016,mrberry1,285.93362831858406,23.265456009453356,95.70178207728371
01/08/2016,Diono,6366.44262295082,1.044912621577363,4.298217922716297
01/09/2016,Diono,4589.8421052631575,1.0952252225933266,8.694579035337386
01/09/2016,mrberry1,437.06873614190687,11.501419400935907,91.30542096466262
01/10/2016,Diono,6889.0,1.0823875867479145,7.611652956539531
01/10/2016,mrberry1,567.568085106383,13.137750836903997,92.38834704346047
01/11/2016,Diono,9188.72972972973,1.0469364197919502,4.483215876784328
01/11/2016,mrberry1,431.2860759493671,22.305417081928898,95.51678412321567
01/12/2016,Diono,9644.952380952382,1.2034721763821723,16.907094353759117
01/12/2016,mrberry1,1962.4794520547946,5.914676875140644,83.09290564624088
01/01/2017,Diono,6860.140625,1.233687474858153,18.942194001363415
01/01/2017,mrberry1,1603.1289398280803,5.2792195029151445,81.05780599863658
01/02/2017,Diono,7268.085714285714,1.0814924285881464,7.53518253424411
01/02/2017,mrberry1,592.2939560439561,13.271078642825668,92.46481746575589
01/03/2017,Diono,8107.329113924051,1.0647355021144995,6.079960890375022
01/03/2017,mrberry1,524.8320209973754,16.447474219498115,93.92003910962498
01/04/2017,Diono,6916.04347826087,1.1119097609362996,10.06464417059028
01/04/2017,mrberry1,773.9727722772277,9.935771032244563,89.93535582940973
01/05/2017,mrberry1,1181.1990049751244,1.0,100.0
01/06/2017,mrberry1,875.5172413793103,1.0,100.0
01/07/2017,mrberry1,567.2294685990338,1.0,100.0
01/08/2017,mrberry1,485.1939546599496,1.0,100.0
01/09/2017,mrberry1,520.6882793017456,1.0,100.0
01/10/2017,mrberry1,735.8281622911694,1.0,100.0
01/11/2017,mrberry1,610.3296703296703,48.88948730644581,97.9545704913372
01/11/2017,Diono,29228.375,1.0208814096004197,2.045429508662807
01/12/2017,mrberry1,224.50862068965517,122.70390124025651,99.18502998690973
01/12/2017,Diono,27323.575,1.0082166634742948,0.8149700130902777
01/01/2018,Diono,21651.416438356166,1.027257110769635,2.653387402615674
01/01/2018,mrberry1,590.1550561797753,37.68767421652086,97.34661259738434
01/02/2018,Diono,24297.386363636364,1.0328420961536382,3.179779007453699
01/02/2018,mrberry1,797.9770992366413,31.448726394378568,96.8202209925463
01/03/2018,mrberry1,639.0054644808744,38.11630740917369,97.37645100490684
01/03/2018,Diono,23717.523255813954,1.026942335318433,2.62354899509317
01/04/2018,Diono,24403.371002132197,1.0261659732886734,2.549877307353733
01/04/2018,mrberry1,638.5379537953795,39.217573218760144,97.45012269264626
01/05/2018,Diono,36829.95238095238,1.0177737551926782,1.7463365607529886
01/05/2018,mrberry1,654.6065573770492,57.26273059122223,98.253663439247
01/06/2018,Diono,34558.180645161294,1.0186921848654962,1.8349198259496067
01/06/2018,mrberry1,645.9679012345679,54.498293923140785,98.1650801740504
