Date_Time,Brand,Sales Rank,Market_Share,Market_Share_Percentage
01/02/2015,BRITAX,2823.6666666666665,1.0,100.0
01/03/2015,BRITAX,6387.0,1.0,100.0
01/04/2015,BRITAX,5667.0,1.0,100.0
01/05/2015,BRITAX,5420.5,1.0,100.0
01/06/2015,BRITAX,2347.8333333333335,1.0,100.0
01/07/2015,BRITAX,3095.4,1.0,100.0
01/08/2015,BRITAX,3120.76,1.0,100.0
01/09/2015,BRITAX,1662.2142857142858,1.0,100.0
01/10/2015,BRITAX,1194.2622950819673,1.0,100.0
01/11/2015,BRITAX,1250.1076923076923,1.0,100.0
01/12/2015,BRITAX,1089.4489795918366,1.0,100.0
01/01/2016,BRITAX,826.4333333333333,1.0,100.0
01/02/2016,BRITAX,571.4166666666666,1.0,100.0
01/03/2016,BRITAX,426.48936170212767,1.0,100.0
01/04/2016,BRITAX,514.0208333333334,1.0,100.0
01/05/2016,BRITAX,571.5813953488372,20.55277077060786,95.13447597328297
01/05/2016,COZY GREENS,11176.0,1.0511436466847563,4.865524026717028
01/06/2016,BRITAX,410.8529411764706,164.91453268973135,97.59163461655285
01/06/2016,COZY GREENS,30117.64285714286,2.249698660672246,1.3313063810012233
01/06/2016,So Peep,37227.125,1.8200605284001738,1.0770590024459368
01/07/2016,BRITAX,325.8125,196.16708229426436,97.52076808387939
01/07/2016,COZY GREENS,45791.125,1.3957658279852263,0.6938786773928124
01/07/2016,So Peep,17796.75,3.591312318260356,1.7853532387277986
01/08/2016,COZY GREENS,26755.090909090908,2.3598100276582876,0.9703939696764683
01/08/2016,So Peep,36117.75,1.74808596377631,0.7188426431969742
01/08/2016,BRITAX,264.09090909090907,239.07271944922547,98.31076338712657
01/09/2016,BRITAX,203.35714285714286,261.8614916286149,97.66702497021194
01/09/2016,COZY GREENS,10652.333333333334,4.999036651929601,1.864501093591344
01/09/2016,So Peep,42395.71428571428,1.256056317462457,0.46847393619670696
01/10/2016,COZY GREENS,19642.0,3.3322047992397246,3.271136808585972
01/10/2016,So Peep,45135.0,1.4501200103393523,1.4235442382684314
01/10/2016,BRITAX,674.1666666666666,97.08454882571077,95.30531895314562
01/11/2016,COZY GREENS,20446.875,3.2057160324010394,1.8071524934691177
01/11/2016,BRITAX,379.5,172.71903820816866,97.36659061897593
01/11/2016,So Peep,44720.5,1.4657008530763296,0.826256887554955
01/12/2016,COZY GREENS,24409.8,2.887184655343346,2.725511442791893
01/12/2016,So Peep,45371.4,1.553304504599814,1.4663243632830714
01/12/2016,BRITAX,694.4,101.49135944700461,95.80816419392504
01/01/2017,COZY GREENS,17941.571428571428,3.644842186143912,2.3935333618326324
01/01/2017,So Peep,47008.5,1.3911142969584527,0.9135315906269903
01/01/2017,BRITAX,444.125,147.242772707169,96.69293504754039
01/02/2017,BRITAX,210.85714285714286,342.2228997289973,98.72717719681826
01/02/2017,COZY GREENS,25138.285714285714,2.870527595926532,0.8281125746868963
01/02/2017,So Peep,46811.0,1.5415210710547276,0.4447102284948402
01/03/2017,So Peep,49346.22222222222,1.2792750092318224,0.6446879647027058
01/03/2017,BRITAX,328.0,192.4615514905149,96.99059625064596
01/03/2017,COZY GREENS,13453.166666666666,4.692381388933625,2.3647157846513367
01/04/2017,So Peep,51172.0,1.3751392363011021,0.9773897651745747
01/04/2017,COZY GREENS,18677.5,3.767561236782225,2.6778203219656453
01/04/2017,BRITAX,519.125,135.55237177943656,96.34478991285978
01/05/2017,BRITAX,295.8888888888889,231.53259481787453,97.56307954086405
01/05/2017,So Peep,52952.2,1.2937691393789534,0.5451677399980465
01/05/2017,COZY GREENS,15259.833333333334,4.489427946278719,1.8917527191379038
01/06/2017,So Peep,54971.27777777778,1.4635200941636526,0.4055610678112388
01/06/2017,BRITAX,225.85185185185185,356.21390291898985,98.71165514785208
01/06/2017,COZY GREENS,25254.44,3.1856406093197727,0.882783784336686
01/07/2017,COZY GREENS,23756.78125,3.6259608278594286,0.9611826396235985
01/07/2017,Jolly Jumper 3,5422.0,15.88734013436469,4.211472834901404
01/07/2017,So Peep,56720.54838709677,1.5186940299068301,0.4025808346385805
01/07/2017,BRITAX,241.82857142857142,356.2075303991478,94.42476369083641
01/08/2017,BRITAX,185.375,547.4006743088335,91.47205201283242
01/08/2017,So Peep,58914.925,1.72238868164561,0.2878155516938841
01/08/2017,Jolly Jumper 3,2599.0,39.04363216621777,6.524290743316201
01/08/2017,Home-Neat,21450.0,4.730741258741259,0.7905189576633477
01/08/2017,COZY GREENS,18325.1,5.5374540930199565,0.9253227344941535
01/09/2017,So Peep,61379.170731707316,2.1950491931890284,0.3003408370462119
01/09/2017,Jolly Jumper 3,1068.5384615384614,126.0883946088975,17.252230198828254
01/09/2017,COZY GREENS,20639.05,6.5279312368178655,0.8931938008175436
01/09/2017,BRITAX,227.04,593.4209795333235,81.19569906079688
01/09/2017,Home-Neat,51416.5,2.620370876921723,0.3585361025111263
01/10/2017,BRITAX,191.1875,494.19777753030445,16.065334623830132
01/10/2017,COZY GREENS,13748.333333333334,6.8724284828397435,0.22340825530805117
01/10/2017,So Peep,60432.65714285714,1.5634665437302009,0.050825022572361926
01/10/2017,Home-Neat,19658.5,4.80628926884427,0.1562423971001614
01/10/2017,Jolly Jumper 2,40.375,2340.171828893501,76.07408454225447
01/10/2017,Jolly Jumper 3,413.38461538461536,228.56302357470716,7.430105158934837
01/11/2017,COZY GREENS,14005.05,5.186410787339739,0.3371873356074922
01/11/2017,Home-Neat,35010.333333333336,2.0747001094124324,0.13488376273337516
01/11/2017,Jolly Jumper 2,57.17142857142857,1270.4937450790276,82.5993964563917
01/11/2017,Jolly Jumper 3,744.8461538461538,97.518047213056,6.340001180331117
01/11/2017,BRITAX,455.06,159.6183852617949,10.377368906407304
01/11/2017,So Peep,22363.48148148148,3.247971138008186,0.21116235852902074
01/12/2017,BRITAX,455.3859649122807,190.6387572680983,12.276937472334074
01/12/2017,So Peep,44359.692307692305,1.9570517718211669,0.1260320963956982
01/12/2017,Jolly Jumper 3,448.5,193.56569549210928,12.465429246391503
01/12/2017,Jolly Jumper 2,74.97826086956522,1157.8584701935943,74.56487990208846
01/12/2017,COZY GREENS,16166.473684210527,5.370015510123319,0.34582340751693785
01/12/2017,Home-Neat,25309.184210526317,3.4301466892838133,0.22089787527333052
01/01/2018,Home-Neat,24035.945945945947,4.114853556819976,0.18514787792247908
01/01/2018,BRITAX,528.1176470588235,187.277206542943,8.426539825993785
01/01/2018,Jolly Jumper 2,55.592592592592595,1779.0930959457867,80.05031206881097
01/01/2018,COZY GREENS,21465.720930232557,4.607550707878175,0.20731679127923394
01/01/2018,Jolly Jumper 3,402.8872180451128,245.48904317965645,11.045782011513207
01/01/2018,So Peep,52416.13333333333,1.8869075488311813,0.0849014244803376
01/02/2018,So Peep,54957.26470588235,1.5856693396531587,0.04205076711148025
01/02/2018,Jolly Jumper 3,277.7536231884058,313.7458609359301,8.320306006101811
01/02/2018,Jolly Jumper 2,26.348837209302324,3307.3205069009473,87.70767077399327
01/02/2018,Home-Neat,20173.8125,4.319661919893441,0.11455420928647136
01/02/2018,BRITAX,640.7647058823529,136.00007746263154,3.6066205239077895
01/02/2018,COZY GREENS,11068.105263157895,7.873438819324782,0.20879771959917837
01/03/2018,Baby & Mom,31630.045454545456,2.3809440013977126,0.05984104436622191
01/03/2018,BRITAX,575.0277777777778,130.96648527132658,3.2916235119384822
01/03/2018,Home-Neat,13274.62962962963,5.673180276219742,0.14258589551352174
01/03/2018,Jolly Jumper 2,24.68,3051.4330222421795,76.69266423626702
01/03/2018,So Peep,22388.805555555555,3.363706330919013,0.08454113144420952
01/03/2018,Jolly Jumper 3,97.21428571428571,774.6738705695209,19.47013177583761
01/03/2018,COZY GREENS,7318.964285714285,10.289620778165508,0.25861240463292506
01/04/2018,BRITAX,577.7272727272727,127.22415067067911,2.2094357203270154
01/04/2018,COZY GREENS,5504.266666666666,13.35343398915055,0.2319021497815169
01/04/2018,Baby & Mom,36549.6,2.010989493510601,0.03492380964417515
01/04/2018,Jolly Jumper 3,50.78616352201258,1447.2615471368913,25.133839306792368
01/04/2018,Jolly Jumper 2,17.67379679144385,4158.747690682851,72.22281030121913
01/04/2018,Home-Neat,14031.5,5.238275422585973,0.09097040750958517
